"","ProductCode","Product","Month_0","Month_1","Month_2","Month_3","Month_4","Month_5","Month_6","Month_7","Month_8","Month_9","Month_10","Month_11","Month_12","Month_13","Month_14","Month_15","Month_16","Month_17","Month_18","Month_19","Month_20","Month_21","Month_22","Month_23","Month_24","Month_25","Month_26","Month_27","Month_28","Month_29","Month_30","Month_31","Month_32","Month_33","Month_34","Month_35"
"1",6,"Liquids",0.368626347283583,0.782667645368236,1,0.849664102654046,0.778860047002111,0.794113642122895,0.783396052893722,0.961307086800311,0.483709928985262,0.406684918016882,0.395809655457714,0.2855165460483,0.242060419556606,0.258170949902077,0.204133175559111,0.223322769454779,0.147054851258063,0.205071346449311,0.0898571898052243,0.13550745458327,0.109925558576605,0.0371704793524399,0.0376905334504787,0.0401970191609736,0.0584283996585324,0.00209091858955661,0.023849020225163,0.0119953692423795,0,0,0,0,0,0,0,0
"2",1,"Oil",0.569884941522582,1,0.869591406854996,0.727799382795733,0.62764014960517,0.559560985706172,0.517921327334752,0.471155822400146,0.43212352556345,0.407061467185654,0.374672822881504,0.358472164340046,0.33345213459967,0.325994552504595,0.312105857761462,0.295821022606075,0.273905771924968,0.264696583588869,0.248724407108798,0.243966041460659,0.234052046661468,0.223406751050943,0.214191168213247,0.206435558941506,0.204957412842018,0.203110562659377,0.189900763447451,0.184859715159473,0.183276548670139,0.170289206214509,0.176590173484495,0.162571238018484,0.165002299459599,0.161767685659298,0.142609649732402,0.145036491236555
"3",5,"Gas",0.522527651627674,1,0.966073294496259,0.873769277291052,0.792425173356945,0.726857113725398,0.679202178746951,0.643974585980618,0.622336399228493,0.589028013567305,0.563752615454059,0.535728174197078,0.516554143239532,0.495696583684284,0.476794181554057,0.460291031532646,0.442318324589982,0.422296554909355,0.40962232356277,0.405828870935196,0.388252577217741,0.378363614221484,0.368877377878989,0.35470716353623,0.352589129964728,0.346561123519357,0.334739033474439,0.319117014030264,0.30798925598728,0.320768910324743,0.31586419284147,0.306924800883234,0.296724920660184,0.278470412424133,0.262006577845382,0.278203505743232
